"availability_date","base_msrp","bed","cab","color","created_at","dealer","drivetrain","engine","interior","model","packages","total_msrp","total_packages","transmission","vehicle","vin","year"
,"39280",,,"Black","2024-06-03 11:38:10","12074","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","JBL® Premium Audio, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","41564.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ178733","2024"
,"39280",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:38:11","48032","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Special Color, JBL® Premium Audio","41989.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ180044","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:11","48032","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof, 50 State Emissions","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ177003","2024"
,"43215",,,"Titanium Glow","2024-06-03 11:38:11","12090","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Alloy Wheel Locks[installed_msrp], Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","46384.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ177933","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:38:12","12134","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof, 50 State Emissions","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ177561","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:38:12","12134","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], Integrated Dashcam[installed_msrp], Special Color, Alloy Wheel Locks[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof","47184.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ178597","2024"
,"39280",,,"Blueprint","2024-06-03 11:38:12","12166","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Roof Rack Cross Bars[installed_msrp], Alloy Wheel Locks[installed_msrp], JBL® Premium Audio, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp]","42388.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ177974","2024"
,"40405",,,"Ruby Flare Pearl","2024-06-03 11:38:12","12166","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Nightshade Edition","44082.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ176988","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:12","12166","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Venza Owner's Manual Portfolio[installed_msrp], Quick Charging Cable Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Special Color, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","46824.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ169623","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:12","12166","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","50 State Emissions, Quick Charging Cable Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","46824.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ171127","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:38:12","12166","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Special Color","47033.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ165115","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:14","12160","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","50 State Emissions, Roof Rack Cross Bars[installed_msrp], JBL® Premium Audio, Special Color, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], All-Weather Floor Liner Package[installed_msrp]","42748.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ174040","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:14","12160","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","Special Color, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Roof Rack Cross Bars[installed_msrp], All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, JBL® Premium Audio","42748.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ176093","2024"
,"39280",,,"Black","2024-06-03 11:38:14","12150","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","50 State Emissions, JBL® Premium Audio, All-Weather Floor Liner Package[installed_msrp], Roof Rack Cross Bars[installed_msrp]","41884.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ170999","2024"
,"39280",,,"Blueprint","2024-06-03 11:38:14","12150","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","50 State Emissions, JBL® Premium Audio, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Roof Rack Cross Bars[installed_msrp]","42323.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ176453","2024"
,"39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:38:14","12150","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, JBL® Premium Audio, Roof Rack Cross Bars[installed_msrp], Special Color, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp]","42748.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ176630","2024"
,"39280",,,"Coastal Gray Metallic","2024-06-03 11:38:15","12161","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], JBL® Premium Audio, 50 State Emissions, Roof Rack Cross Bars[installed_msrp]","42323.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ175421","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:15","12161","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ167962","2024"
,"40405",,,"Celestial Black","2024-06-03 11:38:16","12100","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Special Color, Star Gaze™ Fixed Panoramic Roof, Nightshade Edition, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","43509.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ177687","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:38:16","12100","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color, Venza Owner's Manual Portfolio[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Quick Charging Cable Package[installed_msrp]","46824.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ171296","2024"
,"43065",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:16","12100","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Special Color, Quick Charging Cable Package[installed_msrp]","47102.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ154156","2024"
,"39280",,,"Black","2024-06-03 11:38:16","12133","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","Roof Rack Cross Bars[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], JBL® Premium Audio","41884.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ175410","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:38:16","12133","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Integrated Dashcam[installed_msrp]","46694.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ170770","2024"
,"43215",,,"Blueprint","2024-06-03 11:38:17","12082","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","44919.0",2,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ176406","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:38:17","12082","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Connected Services Trial Offering 3 Additional Years of Drive Connect & Remote Connect[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46644.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ172344","2024"
,"43215",,,"Blueprint","2024-06-03 11:38:17","12159","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof","46319.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ177071","2024"
,"43215",,,"Blueprint","2024-06-03 11:38:17","12159","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Integrated Dashcam[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46759.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ178531","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:18","12164","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Special Color, JBL® Premium Audio","41989.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ174546","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:38:18","12164","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, Special Color","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ175655","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:18","13060","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], JBL® Premium Audio, Special Color, Roof Rack Cross Bars[installed_msrp], 50 State Emissions","42748.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ176410","2024"
,"43215",,,"Titanium Glow","2024-06-03 11:38:18","13060","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","46319.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ177319","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:38:18","13060","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","46758.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ176777","2024"
,"39280",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:38:19","13068","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Activity Mount[installed_msrp], 50 State Emissions, JBL® Premium Audio, Roof Rack Cross Bars[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Special Color","42694.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ169106","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:38:19","13068","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Integrated Dashcam[installed_msrp], All-Weather Floor Liner Package[installed_msrp], 50 State Emissions","46694.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ174730","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:19","13068","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Integrated Dashcam[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp]","47558.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ170710","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:38:19","12114","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Alloy Wheel Locks[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Nightshade Edition","43729.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ167613","2024"
,"43215",,,"Blueprint","2024-06-03 11:38:19","12114","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Quick Charging Cable Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Venza Owner's Manual Portfolio[installed_msrp]","46399.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ175364","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:38:19","12114","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46744.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ172348","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:19","12114","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Venza Owner's Manual Portfolio[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Connected Services Trial Offering 3 Additional Years of Drive Connect & Remote Connect[installed_msrp], Special Color, Quick Charging Cable Package[installed_msrp], 50 State Emissions","47149.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ178337","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:38:19","12114","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Quick Charging Cable Package[installed_msrp], 50 State Emissions, Special Color, Star Gaze™ Fixed Panoramic Roof, Venza Owner's Manual Portfolio[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Connected Services Trial Offering 3 Additional Years of Drive Connect & Remote Connect[installed_msrp]","47149.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ178331","2024"
